2000 50000 50000 
46876 48250 47945 47298
32235 22013 33045 21016
43156 28635 44037 26622
2536 29011 3396 27464
18917 3317 20836 2907
43131 5985 44806 4957
32235 21016 33803 20098
40755 20314 41371 18454
7137 17840 7939 16577
15750 32316 17556 31501
37772 34693 38819 33496
24819 11705 25668 9464
13417 40758 14890 39719
27721 887 29860 0
28027 40854 29780 39774
19746 40488 21578 39866
6485 47513 7550 46704
22863 33708 23889 32293
34404 42804 34887 41338
7759 33774 9281 32515
38949 42832 39888 40953
23483 10802 24819 9464
22741 12181 23483 10383
3396 16550 5822 16113
45757 26581 46380 23615
10476 40691 11314 39260
16013 48651 17418 47314
42424 39888 43468 38505
22775 27457 25748 26837
38405 38496 39191 37172
6911 28305 7410 27020
48789 12593 50000 11239
7077 23715 8898 23044
15750 33708 17230 33340
26432 40905 28027 40363
40451 36982 41811 36036
23483 17009 25233 16236
36848 36942 37772 35921
9240 2613 10850 2005
0 31505 1568 30803
8898 23715 9631 22417
11314 19541 12222 17609
22412 9399 23483 8382
31291 41299 32341 39853
46876 46728 48985 46218
4693 35149 5822 33579
40914 44816 41469 42832
43932 39550 44919 38505
39252 21389 40259 20314
37772 18454 38839 17129
26022 47282 26862 46291
41811 40352 43932 39888
41099 1520 42278 0
41099 11360 42571 10142
7846 30422 8916 29726
17374 18269 19211 17413
39832 36036 40978 34693
32641 45348 33448 44477
44744 46598 46090 45403
0 27464 1133 26821
14189 11323 15078 10084
38813 15143 40437 14432
28638 5718 29388 4713
20815 18604 21235 17009
34799 45589 36308 44568
7077 24219 9631 23715
5822 21649 7926 21089
20267 50000 21665 48772
10896 20026 11314 17739
27117 23057 28338 21948
20076 45643 20999 44009
27430 27812 28027 26626
7939 17840 8725 16577
28027 46697 28460 45340
14945 49114 17418 48651
48797 8054 50000 6606
3396 19026 5822 18307
18951 45643 20076 44009
11314 47125 12765 45898
9631 24219 10653 22417
817 11945 1561 10037
41517 48319 42664 47528
9083 41706 9827 39820
12352 42940 13417 41181
33316 32017 34658 30866
32291 13932 34039 13273
46595 4228 48195 3449
17151 6467 17832 4237
36428 39845 37772 38804
26190 37002 28027 36032
25447 43094 26345 41809
22864 36932 23234 34856
12062 27442 13417 26232
40181 18077 41811 17129
32245 7239 33127 6441
44988 7505 45533 5985
21946 41809 23235 40488
48023 41737 48990 41196
11869 33164 13417 32469
38733 22855 39252 20314
48088 46218 50000 45460
34609 9592 35667 8482
17418 46291 18951 45253
41099 8039 42075 7031
1923 50000 3089 48858
23848 48849 24563 47495
15396 35152 16144 33708
26841 15182 27361 14086
46595 3449 48195 2566
47891 13620 49030 12593
36730 45290 37772 44567
5822 3117 6982 2273
24563 48047 26022 47282
27721 4713 28974 3356
43034 45444 44744 44455
40940 34693 41811 32958
37772 36036 39832 35201
30309 29687 30892 27555
19579 4743 21419 4365
37772 16308 38813 15071
33944 11019 34609 8482
26354 21948 27216 20648
24085 39323 25076 38183
28027 36942 29511 35744
15287 13720 16351 12973
49030 14546 50000 12593
6399 48700 9745 48251
49171 26017 50000 23727
7550 45535 9453 45197
26022 48853 26867 47282
20669 16103 21544 14405
5061 45128 6443 44358
37052 18556 37772 17009
18917 738 21015 0
42830 17097 44505 16607
15584 11323 16351 9609
44001 48333 45641 47702
31297 4261 33155 3356
18586 17009 19080 15484
27597 9801 28638 8700
45481 23034 46380 21551
28027 26120 29045 24519
27002 27812 27430 26626
39365 17129 40662 16308
0 36022 1051 35149
41811 22725 42453 20914
22541 48849 23848 47495
0 17761 805 16702
42571 12593 43384 10501
30666 47127 33379 46435
32831 27406 35396 26730
37772 20314 38786 18454
5822 19256 7802 18405
31105 22332 32235 20648
35846 23540 36166 21774
0 24226 1597 23313
15750 33340 17230 32316
26889 39432 28027 38183
13417 32793 14011 31847
11314 15870 11897 14091
11314 45898 12368 44817
39956 32958 41811 32211
13417 41454 15388 40758
14362 23331 16190 22424
26868 32774 28027 31726
13417 4237 14302 2974
23483 8948 23955 7618
14574 28894 15079 25589
28027 47906 29697 47416
30666 48947 33379 48251
41811 17985 43583 17097
3410 6252 4106 4808
33021 42804 34404 41440
29829 17948 30514 17009
49030 15975 50000 14546
29028 31305 30668 30567
46876 29724 48765 29276
10068 35149 11314 33695
11314 34696 12495 33164
33053 24519 33753 23518
22410 12985 23483 12181
40702 40983 41811 39923
0 30803 1568 30167
48520 40319 49146 37950
6370 7110 7357 5681
33045 22199 34334 21016
6716 32515 7451 31674
25721 21948 26354 20648
44037 26581 44475 24790
41099 5985 41638 4957
8978 8454 10272 6972
23483 1186 25061 0
35803 35921 37772 34984
12889 14091 13417 11417
46595 4741 48195 4228
23786 28894 24769 27457
33803 21016 35206 19827
17510 36002 19863 35315
37070 24519 37772 21914
17374 17413 19861 17009
12062 28406 13417 27442
41811 28635 43156 27329
26190 37680 28027 37002
1177 47379 2045 45655
34799 47128 36308 46120
28638 11042 29112 9398
37772 24449 38923 22855
26432 41809 28027 40905
45641 49008 46876 47702
21544 14141 23483 13372
10068 33695 10874 31674
33099 28519 34412 27406
15640 18800 17374 17952
38927 30922 41811 30266
44919 39198 46876 38391
47632 24003 49171 22813
19861 18604 20815 17009
39888 41943 40702 39923
20999 45183 22730 44410
41811 18847 42667 17985
27294 18556 28280 17009
26310 18556 27294 17009
44117 8391 45533 7505
11367 1329 12074 0
45373 27444 46380 26581
11314 20547 12570 19541
9453 45727 10423 44208
13417 34975 15396 34619
21235 28894 22775 27664
48673 37950 50000 37101
45091 30519 46876 29883
2494 17761 3396 16702
30668 33295 32764 32982
36572 13357 37772 12593
17643 41809 18600 40758
38405 39923 39191 38496
44037 20445 44959 19451
34685 7883 37341 7476
0 39869 968 37908
5133 42216 6442 41435
41811 35595 42467 33178
46876 44475 48023 43352
18876 8260 20366 7355
0 32223 1568 31505
38819 32653 39605 30922
17510 35315 19863 34747
28638 9398 29540 7938
8492 35149 9281 33774
36276 29064 37772 28519
8725 17840 9735 16577
34334 23518 35206 21656
25634 24519 27089 24108
18428 40758 19746 40097
12570 20547 13417 19541
30876 10394 32245 9398
26079 4713 27189 3297
47728 37101 48635 36093
44117 9354 45533 8391
0 22249 1030 20748
782 16702 1928 15155
40435 12593 41099 11189
41265 42832 41811 40983
27544 43094 28027 41809
2321 31418 3396 30167
0 35149 1272 33795
37341 8507 38263 6441
45287 15861 46703 14750
3089 50000 3496 47379
8125 22417 9735 21649
15396 36002 16766 35152
35211 18556 36122 17009
22150 15163 23483 14141
34658 34069 36837 33352
13417 11323 14189 9772
0 20082 1446 19120
27286 5646 28638 4713
36572 14147 37772 13357
19886 12919 20805 11478
19310 27699 20301 26631
37197 43019 37772 41155
39702 8866 41099 8412
11314 20887 13417 20547
13417 29752 15356 28894
42664 49008 44001 47702
15393 42720 16707 41809
33021 38821 34477 37501
11314 36200 12481 35233
46595 5985 47170 4741
23234 36452 23964 34856
38927 30266 40248 29150
22412 8382 23483 7355
32235 20098 33803 19439
41811 39888 42424 38505
3396 21147 5822 20494
45091 32379 45751 30519
19179 23919 19970 22211
30372 16461 32291 15645
45779 21551 46191 19451
48023 44475 48990 43262
41811 23533 44037 22725
26345 43094 27544 41809
13417 22424 14360 21217
34799 46120 36308 45589
42042 45403 43034 43625
17230 33708 19911 33292
37365 6441 38533 4868
46876 38104 47728 36093
43622 38505 44919 37424
33021 37501 34477 36942
36321 12593 37122 10933
22076 4365 23483 3132
45533 7262 46748 5985
21633 31726 22811 30534
11314 48280 12256 47125
37772 17129 39365 16308
2366 2942 3441 1294
43912 2566 44750 1233
31524 28519 33099 27406
44071 44455 44744 42832
23831 20648 25505 19539
1597 21611 3396 20748
38819 33600 39956 32653
14937 20570 16503 19454
13417 50000 13887 48091
38813 14432 40437 13555
34039 17009 34726 15694
28027 48463 29461 47906
12763 19541 13417 18464
45373 28635 46380 27444
3843 38992 6442 38327
17418 50000 19342 49512
40745 32211 41811 30922
5822 29026 7846 28305
40270 50000 41647 48810
1220 26145 1582 24226
35975 31979 37772 31069
34609 11823 35667 10630
7513 50000 9745 49296
43126 31999 44025 30946
12680 30841 13417 28406
27979 8700 28638 6271
48942 5985 50000 4564
22811 31726 23888 30303
46876 41196 47728 39723
3843 36727 5145 35955
46356 1075 47539 0
13417 44009 14728 43321
4022 44818 5061 44026
30668 32198 32764 31664
23483 2024 25061 1186
46876 46218 48088 45002
31291 39853 33021 39332
43384 12593 44756 11342
28027 50000 29461 49550
5159 26401 5822 24734
6650 31003 8856 30422
18750 28894 19310 26631
18917 5451 19579 4365
44300 1233 44750 0
5306 37676 6238 36727
34400 18556 35211 17009
34175 25909 35396 24519
25634 24108 27089 23057
41811 19451 44505 18847
18876 13028 19886 11674
49528 22813 50000 21551
28027 49550 29461 48463
3396 28229 4303 26350
4282 1390 4829 0
35876 28519 36609 26640
46876 30637 48973 29724
38923 24449 39622 22855
47539 1075 48556 0
27089 24519 28879 23643
37365 4868 39673 4485
16351 10985 17354 9349
45334 45403 46090 43801
28974 3871 30577 3356
31524 25909 32501 24519
23964 36452 24511 34856
5822 10737 6577 8791
37196 50000 37772 47635
25061 1034 26079 0
7860 35149 8492 33774
36663 3097 37365 1180
15924 37232 17817 36309
33316 33295 34658 32017
44959 21551 45779 19451
44505 19451 45255 17781
8523 27364 9780 26084
25747 30834 26612 28894
3843 38327 6442 37676
13417 46584 14512 45608
32470 18556 33557 17009
35419 19827 36405 18556
23235 39566 24085 38183
0 36871 759 36022
17723 13313 18876 11958
21015 738 22271 0
43606 4227 45100 3144
45091 29114 46876 28635
3496 48637 4300 47513
28879 24519 29974 23057
7357 7110 8282 5683
40361 8412 40713 6441
16190 26631 17134 25629
25904 17009 26841 15526
29045 29083 29987 27555
45091 33028 46876 32379
26177 6077 27286 4713
20919 36403 21382 34856
16707 44009 17391 41809
13417 1445 14009 0
3396 14907 4946 13826
13417 5747 14182 4237
2482 42216 3458 41123
41811 36506 43051 35595
0 26145 1220 24967
2247 26821 3396 25553
7318 8761 8282 7110
4414 26350 5159 24734
34334 21656 35206 21016
22775 28894 23786 27457
13417 21217 14360 20286
28280 17948 29829 17009
7550 42983 9083 41950
5822 11835 6828 10737
41099 4957 41827 3736
1386 42216 2482 41399
5822 29836 7846 29026
30666 39817 31291 36942
43398 22725 44037 20914
23252 47495 24563 46291
35938 3774 37365 3097
24085 41809 25076 40407
28997 44135 30666 43027
13417 39719 14811 39042
18473 33292 19911 32316
39191 37795 39528 36036
47728 37950 48673 37101
40687 29150 41164 27135
21522 38623 23235 38183
49091 31604 50000 30637
22026 30534 22811 28894
36961 34984 37772 34069
19863 36932 21986 36403
38217 30922 38927 29150
42830 16607 44505 15748
38881 11189 40266 10035
17817 38183 18705 37079
35846 24519 37070 23540
41811 15362 42830 14056
32781 12593 33570 10677
4106 5384 4835 2942
24460 26837 25000 24519
24416 18841 24763 17009
16351 14946 18165 14504
17917 10985 18876 9553
34039 15694 34726 14206
34404 41338 36308 40653
30107 27555 31524 26401
35396 28519 35876 26640
12074 4747 12816 2514
7137 15197 8841 14091
40451 38760 41811 37670
8282 8454 8978 6972
41811 41542 43932 41194
33711 36942 34658 35776
48166 8841 50000 8054
20016 46654 22289 46291
11314 16902 12763 15870
47633 11239 50000 10514
20748 10383 22492 9399
43583 17985 44505 17097
38819 34693 39956 33600
24085 40407 25076 39323
28027 39774 28838 37908
17230 33292 18473 32316
30577 4261 31297 3356
21235 25444 22819 24519
6577 10737 7318 9918
11428 10389 12168 7947
39252 22855 40259 21389
13417 12973 14976 11739
3410 4808 4106 2942
1597 22575 3396 21611
20930 29640 21633 28894
23483 12053 24819 10802
36971 26640 37772 25067
29860 887 30693 0
18649 40097 19746 39355
37772 41215 38949 39923
16190 24777 16851 22424
35743 15364 36572 13425
11314 28406 12062 27194
19998 4365 20836 3317
41638 5985 43131 4957
4239 32589 5105 31102
26890 34391 28027 33708
26785 26626 27608 24519
44919 42832 46377 41826
18485 24777 19179 22211
45231 47702 46876 46598
44123 35595 45091 34437
29974 24519 32235 23866
27608 26626 28027 24519
19886 11478 21544 10383
24372 44255 26029 43650
31774 35295 33711 34737
48556 1075 50000 0
45091 33521 46876 33028
46380 25228 47632 23705
15287 14266 16351 13720
8282 3827 9240 2807
30107 25254 31524 24519
40152 29150 40687 27135
45100 4227 46595 3105
23405 42729 24430 41809
34658 33352 35245 30721
29543 7450 32245 6975
41811 26618 43156 25505
23420 21642 24631 20648
37309 47635 37772 45290
32764 30541 34658 29687
25904 13487 26841 12593
46876 31604 48035 30637
31774 34737 33175 33902
5822 30422 7846 29836
10572 10737 11428 9554
8312 47513 9453 45985
46876 29276 48765 28635
19784 26631 21235 25679
41164 29150 41811 27135
45091 35595 46876 34604
17134 26631 18283 25629
9745 49120 11314 48251
0 44190 1536 43601
32235 19439 33803 18556
39754 1147 41099 0
7077 25156 7881 24219
5822 14091 8033 13276
47149 7976 48166 6760
17418 49085 19342 48339
43565 15748 44505 13844
47632 25091 48731 24003
44037 23615 46380 23034
1561 10549 2366 9332
43126 33178 44025 31999
14403 36002 15396 34975
16351 15484 19080 14946
43106 4957 44578 4227
30666 44802 32641 44429
41811 37372 43051 36506
8968 20312 9735 18482
43156 26622 44037 25505
45599 50000 46876 49008
34931 2046 36085 997
10468 16966 11314 15007
5061 43192 6443 42216
29511 36942 31774 36108
21544 13372 23483 12985
12447 1549 13417 0
17418 45253 18951 44009
37772 46598 38446 45463
30892 29687 31524 27555
25197 3264 26079 2024
8282 1329 10024 672
3496 47513 5061 46818
3441 1937 4282 0
32501 25909 33647 24519
33448 46435 34126 44568
17586 17009 18586 15484
43051 36584 44316 35595
24186 3975 26079 3264
20366 9399 21304 7355
15846 17952 17374 17009
24257 24519 24631 22498
3396 33993 4693 33579
4192 17473 5822 16550
26504 50000 28027 48853
14403 17009 15317 15592
34726 15364 35743 14303
7846 29065 10063 28305
0 37908 694 36871
26867 48853 28027 47282
3143 6140 3410 4123
26453 20648 27354 18556
24769 28894 25748 27457
40259 21741 41811 20700
33944 12593 34609 11019
34799 48091 36308 47128
28027 37908 29172 36942
13417 48091 14512 46584
44806 5985 45525 4957
48942 4564 49637 2566
17994 44009 18831 42911
30577 4713 33155 4261
27286 6271 28638 5646
49245 19637 50000 18188
35938 4713 37365 3774
39702 8412 40361 6441
26177 8700 26712 6753
34726 16259 36572 15364
40709 48319 41517 47326
10468 15007 11314 14091
16351 12682 17723 11895
23211 24519 23527 22498
3396 26350 4414 24734
5822 22417 8125 21649
26841 14086 28906 13532
24631 23057 26171 21948
43565 13844 44505 12593
4300 50000 4792 47513
30693 2152 31533 0
42976 9354 43413 7298
19970 23919 20445 22211
26079 3297 26548 851
805 17761 2494 16702
10024 1329 11367 0
35122 4004 35938 3097
46531 12593 48789 11832
18951 46291 20999 45643
37772 30922 38217 29150
11897 15254 13417 14091
5133 40657 5578 38992
11428 12359 12889 11417
9531 14091 10784 12749
32235 24519 33053 23518
21288 38183 23234 37812
38403 27372 38879 25388
41118 27135 41811 25388
41099 9354 42075 8039
12495 35233 13417 33164
19028 34747 19863 33708
44505 17781 46432 16861
44475 26581 45173 24790
2366 7171 3410 6140
19746 41809 21946 41353
23500 18841 24416 17009
36696 38804 37772 37679
10215 25300 11314 24219
29338 17009 30372 15182
3396 24734 5020 24292
9281 35149 10068 32943
1597 24226 2131 22575
18609 47495 20016 46291
14847 4237 16397 3099
21544 12985 22410 11082
8282 672 10024 0
9735 17739 11314 16966
34658 29519 35585 28519
49146 40319 50000 39056
16398 44888 17418 44009
11314 23652 13417 22913
45167 14750 45829 12593
43926 50000 45599 49008
45469 37424 46876 36732
24622 14361 25904 13242
41811 23919 44037 23533
19579 5451 21419 4743
11314 42940 12352 41937
17832 5343 18917 4237
25748 26626 26785 25673
11314 22174 13417 21609
24321 6060 25249 4713
47891 15975 49030 14420
18876 10383 20748 9399
8282 10737 9282 9869
36904 10933 37862 10035
3396 17473 4192 16550
14811 39719 16503 39042
6426 35149 7311 33774
35184 997 36085 0
22323 6045 22716 4365
38881 12078 40435 11189
44505 14750 45167 12593
46378 19451 47891 18202
25748 27812 27002 26626
12240 43980 13417 42940
19894 44009 20999 42554
19080 16099 20126 14391
47530 27681 49071 26680
23767 38183 24511 36452
16351 9349 17354 8559
18649 39355 19746 38183
34126 46435 34799 44568
23483 7618 24321 6875
29826 23057 32235 22332
3705 12657 4673 11195
39605 32653 39956 30922
40451 39923 41811 38760
35585 30721 36276 28519
37772 27965 40152 27372
8007 41529 9083 39820
5822 1851 6630 0
14953 33708 15750 32793
20445 24777 21235 23809
46380 27681 47530 26017
24702 31726 25747 30509
28894 3356 30693 2402
0 6209 427 4267
30666 42804 31912 41879
8282 6972 10445 6211
29540 9398 30698 7938
9986 37788 10404 35149
46748 8841 47149 6760
40662 17129 41811 16308
43468 39888 43932 38505
12459 39069 13417 37779
49093 32709 50000 31604
7311 35149 7860 33774
12765 47125 13417 45898
25174 35046 26190 33708
2247 24907 3396 24226
7451 32515 9281 31674
16766 36002 17510 33708
26177 11458 27597 10646
43413 9354 44117 7298
28027 28346 29045 27547
46531 11832 48789 11239
5822 16446 6634 14755
48208 28635 49071 27681
19911 29941 20930 28894
40811 23833 41811 22479
48023 43262 48990 41737
14890 40758 16503 39719
14294 14754 14605 12973
23235 41809 24085 39566
21304 9399 21719 7355
17510 34747 19028 33708
43529 35595 44123 33178
28027 32908 28551 31305
41811 29616 43584 28635
41099 7031 42075 5985
36308 41155 37772 39845
16351 11895 17723 10985
1568 31418 2321 30167
29683 39774 30666 38758
11314 41937 12352 40319
41811 17097 42830 15362
18600 41809 19746 40758
22341 2293 23483 738
2684 47379 3496 46176
10311 6211 11428 4747
30871 14861 31325 12593
48613 48674 50000 47298
27163 44900 28027 43650
0 20748 2159 20082
39557 6441 41099 6025
45820 34604 46876 33521
25076 39384 26432 38183
16503 40758 18428 40097
48088 45460 50000 44475
9638 11835 11428 11265
16503 40097 18649 39685
1561 12106 2366 10549
28638 11602 31068 11042
48990 43184 49458 41196
39888 42832 40702 41943
14945 45222 16398 44009
47998 33347 49093 32451
15596 50000 17418 49114
34412 28519 35396 27406
42467 34229 43529 33178
9827 42983 10882 42157
37122 12593 37862 10933
37365 3522 38474 1951
27597 10661 28638 9801
7926 21258 9735 20312
8856 31190 11314 30422
34477 38804 35584 37993
12256 48620 13417 47125
48765 29724 50000 28635
26177 10646 27597 9837
19211 18269 19861 17413
0 11945 817 11102
22040 17009 23483 15698
20445 23809 21235 22211
15356 30834 16381 29571
24702 29639 25747 28894
38650 4485 39673 3522
1923 48300 3089 47379
11428 11417 13417 11142
38879 26329 40152 25388
45829 14750 47891 14043
26079 851 27721 0
20232 1815 21502 738
10850 4747 12074 3370
34441 5483 35996 4713
30666 45886 32641 45386
46876 43352 47443 41196
10423 44335 11314 42983
21719 9399 22412 7355
15924 36309 17817 36002
20729 39866 21522 38183
21419 7355 22323 5553
1561 13520 2366 12106
48484 1482 50000 1075
7550 39820 9827 39198
32291 17009 33031 16031
37772 35201 39832 34693
5822 27020 7077 26410
18917 2293 19629 738
16101 1612 17337 693
32414 3356 33155 1356
39528 37795 40451 36036
26432 39432 26889 38183
16398 47314 17418 45505
24511 37560 26190 36835
35975 31069 37772 30721
45474 12199 46531 11043
32024 27406 32831 25909
11314 27194 12062 24985
12787 7094 13417 4747
7881 27020 8523 24219
3113 37350 3843 35149
29045 27555 30107 26006
22305 26837 23840 25909
18831 44009 19894 42911
7410 28305 8523 27020
4792 49310 5383 47513
48166 8054 48797 6606
37772 21248 38733 20314
17374 22211 19853 21643
23898 19539 25505 18841
14753 24333 16190 23331
34293 4713 35938 4004
3
1
